correto,observacao,estrato_auditoria,peso_no_universo,github_repo,production_path,test_path,metodo,evidencia,ambiguo,n_testes_da_producao,url_producao,url_teste
,,referencia_estatica/wildcard,0.007944,test-smells-reef,/lang/java/reef-wake/wake/src/main/java/org/apache/reef/wake/remote/impl/MultiEncoder.java,/lang/java/reef-wake/wake/src/test/java/org/apache/reef/wake/test/remote/RemoteTest.java,referencia_estatica,wildcard,1,2,https://github.com/cristianritter/test-smells-reef/blob/abc122a37d1478530967add245e63e13bf148b9a/lang/java/reef-wake/wake/src/main/java/org/apache/reef/wake/remote/impl/MultiEncoder.java,https://github.com/cristianritter/test-smells-reef/blob/abc122a37d1478530967add245e63e13bf148b9a/lang/java/reef-wake/wake/src/test/java/org/apache/reef/wake/test/remote/RemoteTest.java
,,caminho_exato,0.040014,test-smells-spring-ws,/spring-ws-core/src/main/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapter.java,/spring-ws-core/src/test/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapterTest.java,caminho_exato,,0,2,https://github.com/cristianritter/test-smells-spring-ws/blob/620d3eaed4c7d456d10a700969d46397f6b66edc/spring-ws-core/src/main/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapter.java,https://github.com/cristianritter/test-smells-spring-ws/blob/620d3eaed4c7d456d10a700969d46397f6b66edc/spring-ws-core/src/test/java/org/springframework/ws/server/endpoint/adapter/MarshallingMethodEndpointAdapterTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/HandleFailuresTest.java,referencia_estatica,mesmo_pacote,1,82,https://github.com/cristianritter/test-smells-bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,https://github.com/cristianritter/test-smells-bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/test/java/org/apache/bookkeeper/client/HandleFailuresTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hbase,/hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotReferenceUtil.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestRegionSnapshotTask.java,referencia_estatica,mesmo_pacote,1,5,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/main/java/org/apache/hadoop/hbase/snapshot/SnapshotReferenceUtil.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/snapshot/TestRegionSnapshotTask.java
,,referencia_estatica/import_fqn,0.835379,test-smells-hbase,/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueUtil.java,/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestBlocksScanned.java,referencia_estatica,import_fqn,1,27,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-common/src/main/java/org/apache/hadoop/hbase/KeyValueUtil.java,https://github.com/cristianritter/test-smells-hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-server/src/test/java/org/apache/hadoop/hbase/regionserver/TestBlocksScanned.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestHashJoinExec.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestHashJoinExec.java
,,convencao,0.005513,test-smells-jetty.project,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,/jetty-websocket/javax-websocket-client-impl/src/test/java/org/eclipse/jetty/websocket/jsr356/utils/ReflectUtilsTest.java,convencao,,0,1,https://github.com/cristianritter/test-smells-jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,https://github.com/cristianritter/test-smells-jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/javax-websocket-client-impl/src/test/java/org/eclipse/jetty/websocket/jsr356/utils/ReflectUtilsTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/issues/SplitterParallelIssueTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/issues/SplitterParallelIssueTest.java
,,convencao,0.005513,test-smells-guava,/android/guava/src/com/google/common/collect/Tables.java,/guava-tests/test/com/google/common/collect/TablesTest.java,convencao,,1,4,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/collect/Tables.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/collect/TablesTest.java
,,convencao,0.005513,test-smells-groovy,/src/main/groovy/groovy/lang/NumberRange.java,/src/test/groovy/lang/NumberRangeTestCase.java,convencao,,0,1,https://github.com/cristianritter/test-smells-groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/main/groovy/groovy/lang/NumberRange.java,https://github.com/cristianritter/test-smells-groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/test/groovy/lang/NumberRangeTestCase.java
,,caminho_exato,0.040014,test-smells-uaa,/server/src/main/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpoint.java,/server/src/test/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpointTest.java,caminho_exato,,0,3,https://github.com/cristianritter/test-smells-uaa/blob/f3b66dd2a250c1309a86cade560ac9a9cfeafec7/server/src/main/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpoint.java,https://github.com/cristianritter/test-smells-uaa/blob/f3b66dd2a250c1309a86cade560ac9a9cfeafec7/server/src/test/java/org/cloudfoundry/identity/uaa/oauth/UaaAuthorizationEndpointTest.java
,,convencao,0.005513,test-smells-guava,/guava/src/com/google/common/hash/HashCode.java,/guava-tests/test/com/google/common/hash/HashCodeTest.java,convencao,,1,26,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava/src/com/google/common/hash/HashCode.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/guava-tests/test/com/google/common/hash/HashCodeTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-tinkerpop,/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,/gremlin-test/src/test/java/org/apache/tinkerpop/gremlin/structure/ExceptionCoverageTest.java,referencia_estatica,mesmo_pacote,1,29,https://github.com/cristianritter/test-smells-tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-core/src/main/java/org/apache/tinkerpop/gremlin/structure/Property.java,https://github.com/cristianritter/test-smells-tinkerpop/blob/7d9df0f0acf08f9e675ca7b337fc5e0243c09b53/gremlin-test/src/test/java/org/apache/tinkerpop/gremlin/structure/ExceptionCoverageTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestBackchainer.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestBackchainer.java
,,referencia_estatica/import_fqn,0.835379,test-smells-hadoop,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HttpServer2.java,/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestTransferFsImage.java,referencia_estatica,import_fqn,1,26,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/http/HttpServer2.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestTransferFsImage.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-jdbc/src/test/java/org/apache/tajo/jdbc/TestResultSet.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-jdbc/src/test/java/org/apache/tajo/jdbc/TestResultSet.java
,,referencia_estatica/import_fqn,0.835379,test-smells-kafka,/clients/src/main/java/org/apache/kafka/common/config/types/Password.java,/clients/src/test/java/org/apache/kafka/common/config/ConfigDefTest.java,referencia_estatica,import_fqn,1,9,https://github.com/cristianritter/test-smells-kafka/blob/c74acb24eb1da5d16cc2721a63931cd87f79ec66/clients/src/main/java/org/apache/kafka/common/config/types/Password.java,https://github.com/cristianritter/test-smells-kafka/blob/c74acb24eb1da5d16cc2721a63931cd87f79ec66/clients/src/test/java/org/apache/kafka/common/config/ConfigDefTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestLPDerivation.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/reasoner/rulesys/test/TestLPDerivation.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-arq/src/test/java/org/apache/jena/sparql/util/compose/TestDatasetCollector.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-arq/src/test/java/org/apache/jena/sparql/util/compose/TestDatasetCollector.java
,,caminho_exato,0.040014,test-smells-olingo-odata4,/lib/server-core/src/main/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImpl.java,/lib/server-test/src/test/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImplTest.java,caminho_exato,,1,2,https://github.com/cristianritter/test-smells-olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-core/src/main/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImpl.java,https://github.com/cristianritter/test-smells-olingo-odata4/blob/f344a3c565b6a67233de1d1169104a728136e7a3/lib/server-test/src/test/java/org/apache/olingo/netty/server/core/ODataNettyHandlerImplTest.java
,,convencao,0.005513,test-smells-spring-framework,/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,/spring-webmvc/src/test/java/org/springframework/web/servlet/function/RequestPredicatesTests.java,convencao,,1,13,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webmvc/src/test/java/org/springframework/web/servlet/function/RequestPredicatesTests.java
,,caminho_exato,0.040014,test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/update/PeerSync.java,/solr/core/src/test/org/apache/solr/update/PeerSyncTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/update/PeerSync.java,https://github.com/cristianritter/test-smells-lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/test/org/apache/solr/update/PeerSyncTest.java
,,caminho_exato,0.040014,test-smells-geode,/geode-core/src/main/java/org/apache/geode/internal/cache/Oplog.java,/geode-core/src/test/java/org/apache/geode/internal/cache/OplogTest.java,caminho_exato,,0,14,https://github.com/cristianritter/test-smells-geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/internal/cache/Oplog.java,https://github.com/cristianritter/test-smells-geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/test/java/org/apache/geode/internal/cache/OplogTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/langtools/tools/javac/modules/HelloWorldTest.java,referencia_estatica,wildcard,1,150,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/nio/file/Files.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/langtools/tools/javac/modules/HelloWorldTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-zookeeper,/zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,/zookeeper-server/src/test/java/org/apache/zookeeper/SaslAuthTest.java,referencia_estatica,mesmo_pacote,1,67,https://github.com/cristianritter/test-smells-zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/main/java/org/apache/zookeeper/KeeperException.java,https://github.com/cristianritter/test-smells-zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/test/java/org/apache/zookeeper/SaslAuthTest.java
,,caminho_exato,0.040014,test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java,/src/test/java/com/alibaba/druid/bvt/sql/mysql/MySqlASTVisitorAdapterTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/sql/dialect/mysql/visitor/MySqlASTVisitorAdapter.java,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/test/java/com/alibaba/druid/bvt/sql/mysql/MySqlASTVisitorAdapterTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-cassandra,/src/java/org/apache/cassandra/db/marshal/ReversedType.java,/test/unit/org/apache/cassandra/db/TableCQLHelperTest.java,referencia_estatica,wildcard,1,7,https://github.com/cristianritter/test-smells-cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/db/marshal/ReversedType.java,https://github.com/cristianritter/test-smells-cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/test/unit/org/apache/cassandra/db/TableCQLHelperTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-ditto,/model/connectivity/src/main/java/org/eclipse/ditto/model/connectivity/UnresolvedPlaceholderException.java,/model/placeholders/src/test/java/org/eclipse/ditto/model/placeholders/ImmutableExpressionResolverTest.java,referencia_estatica,import_fqn,1,7,https://github.com/cristianritter/test-smells-ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/model/connectivity/src/main/java/org/eclipse/ditto/model/connectivity/UnresolvedPlaceholderException.java,https://github.com/cristianritter/test-smells-ditto/blob/7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5/model/placeholders/src/test/java/org/eclipse/ditto/model/placeholders/ImmutableExpressionResolverTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-eclipse-collections,/eclipse-collections/src/main/java/org/eclipse/collections/impl/string/immutable/CodePointAdapter.java,/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java,referencia_estatica,import_fqn,1,4,https://github.com/cristianritter/test-smells-eclipse-collections/blob/fa40c9aadbd36fb08f05a60b200e92ace40a7bfd/eclipse-collections/src/main/java/org/eclipse/collections/impl/string/immutable/CodePointAdapter.java,https://github.com/cristianritter/test-smells-eclipse-collections/blob/fa40c9aadbd36fb08f05a60b200e92ace40a7bfd/unit-tests/src/test/java/org/eclipse/collections/impl/utility/StringIterateTest.java
,,caminho_exato,0.040014,test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,/src/test/java/com/alibaba/druid/bvt/pool/DruidDataSourceTest.java,caminho_exato,,1,247,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidDataSource.java,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/test/java/com/alibaba/druid/bvt/pool/DruidDataSourceTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-hadoop,/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/DFSClient.java,/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNamenodeStorageDirectives.java,referencia_estatica,wildcard,1,86,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-hdfs-project/hadoop-hdfs-client/src/main/java/org/apache/hadoop/hdfs/DFSClient.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-hdfs-project/hadoop-hdfs/src/test/java/org/apache/hadoop/hdfs/server/namenode/TestNamenodeStorageDirectives.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-google-pubsub/src/test/java/org/apache/camel/component/google/pubsub/integration/AckModeNoneTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-google-pubsub/src/test/java/org/apache/camel/component/google/pubsub/integration/AckModeNoneTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-cassandra,/src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java,/test/unit/org/apache/cassandra/db/ReadCommandTest.java,referencia_estatica,wildcard,1,35,https://github.com/cristianritter/test-smells-cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/src/java/org/apache/cassandra/db/partitions/PartitionUpdate.java,https://github.com/cristianritter/test-smells-cassandra/blob/e191aff385053bdb5325f15bc6d16d2dc0ee0589/test/unit/org/apache/cassandra/db/ReadCommandTest.java
,,caminho_exato,0.040014,test-smells-beam,/sdks/java/core/src/main/java/org/apache/beam/sdk/options/PipelineOptionsFactory.java,/sdks/java/core/src/test/java/org/apache/beam/sdk/options/PipelineOptionsFactoryTest.java,caminho_exato,,0,212,https://github.com/cristianritter/test-smells-beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/sdks/java/core/src/main/java/org/apache/beam/sdk/options/PipelineOptionsFactory.java,https://github.com/cristianritter/test-smells-beam/blob/a956ff77a8448e5f2c12f6695fec608348b5ab60/sdks/java/core/src/test/java/org/apache/beam/sdk/options/PipelineOptionsFactoryTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/TestFileSystem.java,referencia_estatica,wildcard,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/fs/TestFileSystem.java
,,caminho_exato,0.040014,test-smells-jena,/jena-base/src/main/java/org/apache/jena/atlas/lib/cache/CacheSimple.java,/jena-base/src/test/java/org/apache/jena/atlas/lib/cache/CacheSimpleTest.java,caminho_exato,,1,2,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-base/src/main/java/org/apache/jena/atlas/lib/cache/CacheSimple.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-base/src/test/java/org/apache/jena/atlas/lib/cache/CacheSimpleTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/processor/SimpleProcessorIdAwareTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/processor/SimpleProcessorIdAwareTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-management-impl/src/test/java/org/apache/camel/management/ManagedRegisterExchangeStatisticsTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-management-impl/src/test/java/org/apache/camel/management/ManagedRegisterExchangeStatisticsTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/tools/jmod/JmodTest.java,referencia_estatica,wildcard,1,150,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/nio/file/Files.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/jdk/tools/jmod/JmodTest.java
,,caminho_exato,0.040014,test-smells-tomcat,/java/org/apache/catalina/tribes/group/interceptors/EncryptInterceptor.java,/test/org/apache/catalina/tribes/group/interceptors/TestEncryptInterceptor.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/catalina/tribes/group/interceptors/EncryptInterceptor.java,https://github.com/cristianritter/test-smells-tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/test/org/apache/catalina/tribes/group/interceptors/TestEncryptInterceptor.java
,,convencao,0.005513,test-smells-druid,/processing/src/main/java/org/apache/druid/segment/incremental/IncrementalIndexStorageAdapter.java,/processing/src/test/java/org/apache/druid/segment/incremental/IncrementalIndexStorageAdapterTest.java,convencao,,0,7,https://github.com/cristianritter/test-smells-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/processing/src/main/java/org/apache/druid/segment/incremental/IncrementalIndexStorageAdapter.java,https://github.com/cristianritter/test-smells-druid/blob/8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5/processing/src/test/java/org/apache/druid/segment/incremental/IncrementalIndexStorageAdapterTest.java
,,caminho_exato,0.040014,test-smells-geode,/geode-management/src/main/java/org/apache/geode/cache/configuration/CacheConfig.java,/geode-core/src/test/java/org/apache/geode/cache/configuration/CacheConfigTest.java,caminho_exato,,0,37,https://github.com/cristianritter/test-smells-geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-management/src/main/java/org/apache/geode/cache/configuration/CacheConfig.java,https://github.com/cristianritter/test-smells-geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/test/java/org/apache/geode/cache/configuration/CacheConfigTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestMergeJoinExec.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestMergeJoinExec.java
,,convencao,0.005513,test-smells-apex-malhar,/contrib/src/main/java/org/apache/apex/malhar/contrib/kinesis/ShardManager.java,/contrib/src/test/java/org/apache/apex/malhar/contrib/kinesis/ShardManagerTest.java,convencao,,0,1,https://github.com/cristianritter/test-smells-apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/contrib/src/main/java/org/apache/apex/malhar/contrib/kinesis/ShardManager.java,https://github.com/cristianritter/test-smells-apex-malhar/blob/1acaf15f425d72f19bb590c667987ed5d81d7f25/contrib/src/test/java/org/apache/apex/malhar/contrib/kinesis/ShardManagerTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/graph/test/TestTypedLiterals.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/graph/test/TestTypedLiterals.java
